GEO.id,GEO.id2,GEO.display-label,HC01_VC03,HC02_VC03,HC03_VC03,HC04_VC03,HC01_VC04,HC02_VC04,HC03_VC04,HC04_VC04,HC01_VC05,HC02_VC05,HC03_VC05,HC04_VC05,HC01_VC07,HC02_VC07,HC03_VC07,HC04_VC07,HC01_VC08,HC02_VC08,HC03_VC08,HC04_VC08,HC01_VC09,HC02_VC09,HC03_VC09,HC04_VC09,HC01_VC10,HC02_VC10,HC03_VC10,HC04_VC10,HC01_VC11,HC02_VC11,HC03_VC11,HC04_VC11,HC01_VC12,HC02_VC12,HC03_VC12,HC04_VC12,HC01_VC13,HC02_VC13,HC03_VC13,HC04_VC13,HC01_VC14,HC02_VC14,HC03_VC14,HC04_VC14,HC01_VC15,HC02_VC15,HC03_VC15,HC04_VC15,HC01_VC16,HC02_VC16,HC03_VC16,HC04_VC16,HC01_VC17,HC02_VC17,HC03_VC17,HC04_VC17,HC01_VC18,HC02_VC18,HC03_VC18,HC04_VC18,HC01_VC19,HC02_VC19,HC03_VC19,HC04_VC19,HC01_VC21,HC02_VC21,HC03_VC21,HC04_VC21,HC01_VC23,HC02_VC23,HC03_VC23,HC04_VC23,HC01_VC24,HC02_VC24,HC03_VC24,HC04_VC24,HC01_VC25,HC02_VC25,HC03_VC25,HC04_VC25,HC01_VC26,HC02_VC26,HC03_VC26,HC04_VC26,HC01_VC28,HC02_VC28,HC03_VC28,HC04_VC28,HC01_VC29,HC02_VC29,HC03_VC29,HC04_VC29,HC01_VC30,HC02_VC30,HC03_VC30,HC04_VC30,HC01_VC32,HC02_VC32,HC03_VC32,HC04_VC32,HC01_VC33,HC02_VC33,HC03_VC33,HC04_VC33,HC01_VC34,HC02_VC34,HC03_VC34,HC04_VC34,HC01_VC38,HC02_VC38,HC03_VC38,HC04_VC38,HC01_VC39,HC02_VC39,HC03_VC39,HC04_VC39,HC01_VC40,HC02_VC40,HC03_VC40,HC04_VC40,HC01_VC42,HC02_VC42,HC03_VC42,HC04_VC42,HC01_VC43,HC02_VC43,HC03_VC43,HC04_VC43,HC01_VC44,HC02_VC44,HC03_VC44,HC04_VC44,HC01_VC45,HC02_VC45,HC03_VC45,HC04_VC45,HC01_VC46,HC02_VC46,HC03_VC46,HC04_VC46,HC01_VC47,HC02_VC47,HC03_VC47,HC04_VC47,HC01_VC48,HC02_VC48,HC03_VC48,HC04_VC48,HC01_VC49,HC02_VC49,HC03_VC49,HC04_VC49,HC01_VC50,HC02_VC50,HC03_VC50,HC04_VC50,HC01_VC51,HC02_VC51,HC03_VC51,HC04_VC51,HC01_VC52,HC02_VC52,HC03_VC52,HC04_VC52,HC01_VC53,HC02_VC53,HC03_VC53,HC04_VC53,HC01_VC54,HC02_VC54,HC03_VC54,HC04_VC54,HC01_VC55,HC02_VC55,HC03_VC55,HC04_VC55,HC01_VC56,HC02_VC56,HC03_VC56,HC04_VC56,HC01_VC57,HC02_VC57,HC03_VC57,HC04_VC57,HC01_VC58,HC02_VC58,HC03_VC58,HC04_VC58,HC01_VC59,HC02_VC59,HC03_VC59,HC04_VC59,HC01_VC60,HC02_VC60,HC03_VC60,HC04_VC60,HC01_VC61,HC02_VC61,HC03_VC61,HC04_VC61,HC01_VC62,HC02_VC62,HC03_VC62,HC04_VC62,HC01_VC63,HC02_VC63,HC03_VC63,HC04_VC63,HC01_VC64,HC02_VC64,HC03_VC64,HC04_VC64,HC01_VC65,HC02_VC65,HC03_VC65,HC04_VC65,HC01_VC66,HC02_VC66,HC03_VC66,HC04_VC66,HC01_VC67,HC02_VC67,HC03_VC67,HC04_VC67,HC01_VC68,HC02_VC68,HC03_VC68,HC04_VC68,HC01_VC71,HC02_VC71,HC03_VC71,HC04_VC71,HC01_VC72,HC02_VC72,HC03_VC72,HC04_VC72,HC01_VC73,HC02_VC73,HC03_VC73,HC04_VC73,HC01_VC74,HC02_VC74,HC03_VC74,HC04_VC74,HC01_VC75,HC02_VC75,HC03_VC75,HC04_VC75,HC01_VC76,HC02_VC76,HC03_VC76,HC04_VC76,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC81,HC02_VC81,HC03_VC81,HC04_VC81,HC01_VC82,HC02_VC82,HC03_VC82,HC04_VC82,HC01_VC83,HC02_VC83,HC03_VC83,HC04_VC83,HC01_VC84,HC02_VC84,HC03_VC84,HC04_VC84,HC01_VC85,HC02_VC85,HC03_VC85,HC04_VC85,HC01_VC86,HC02_VC86,HC03_VC86,HC04_VC86,HC01_VC87,HC02_VC87,HC03_VC87,HC04_VC87,HC01_VC88,HC02_VC88,HC03_VC88,HC04_VC88,HC01_VC89,HC02_VC89,HC03_VC89,HC04_VC89,HC01_VC90,HC02_VC90,HC03_VC90,HC04_VC90,HC01_VC91,HC02_VC91,HC03_VC91,HC04_VC91,HC01_VC92,HC02_VC92,HC03_VC92,HC04_VC92,HC01_VC93,HC02_VC93,HC03_VC93,HC04_VC93,HC01_VC94,HC02_VC94,HC03_VC94,HC04_VC94,HC01_VC95,HC02_VC95,HC03_VC95,HC04_VC95,HC01_VC96,HC02_VC96,HC03_VC96,HC04_VC96,HC01_VC98,HC02_VC98,HC03_VC98,HC04_VC98
1400000US51013102200,51013102200,"Census Tract 1022, Arlington County, Virginia",6860,645,6860,(X),3154,388,46.0,4.2,3706,481,54.0,4.2,595,232,8.7,3.1,457,151,6.7,2.2,297,137,4.3,1.9,635,165,9.3,2.3,532,174,7.8,2.4,1316,293,19.2,4.0,1122,257,16.4,3.0,913,286,13.3,4.2,425,161,6.2,2.4,266,139,3.9,2.0,237,67,3.5,1.0,31,28,0.5,0.4,34,37,0.5,0.5,31.6,1.3,(X),(X),5132,475,74.8,3.4,4671,414,68.1,3.1,416,103,6.1,1.5,302,66,4.4,1.0,5132,475,5132,(X),2374,285,46.3,4.5,2758,376,53.7,4.5,302,66,302,(X),175,59,57.9,15.7,127,55,42.1,15.7,6860,645,6860,(X),6436,613,93.8,2.9,424,211,6.2,2.9,6436,613,93.8,2.9,2273,621,33.1,8.0,1488,531,21.7,7.7,164,208,2.4,3.0,24,34,0.3,0.5,0,17,0.0,0.5,0,17,0.0,0.5,0,17,0.0,0.5,695,257,10.1,3.9,200,233,2.9,3.4,80,83,1.2,1.2,61,67,0.9,1.0,36,47,0.5,0.7,16,28,0.2,0.4,61,70,0.9,1.0,241,172,3.5,2.6,0,17,0.0,0.5,0,17,0.0,0.5,0,17,0.0,0.5,0,17,0.0,0.5,0,17,0.0,0.5,1816,607,26.5,8.4,424,211,6.2,2.9,108,92,1.6,1.3,0,17,0.0,0.5,10,17,0.1,0.2,72,106,1.0,1.6,6860,645,6860,(X),2509,647,36.6,8.2,1693,565,24.7,8.1,261,236,3.8,3.4,821,287,12.0,4.3,25,35,0.4,0.5,2025,644,29.5,8.8,6860,645,6860,(X),3358,794,49.0,9.3,349,319,5.1,4.6,116,106,1.7,1.5,160,239,2.3,3.4,2733,706,39.8,9.1,3502,623,51.0,9.3,984,232,14.3,3.4,1410,500,20.6,7.4,32,35,0.5,0.5,695,257,10.1,3.9,0,17,0.0,0.5,208,153,3.0,2.2,173,124,2.5,1.8,32,52,0.5,0.7,141,119,2.1,1.7,2771,142,(X),(X)
1400000US51013102301,51013102301,"Census Tract 1023.01, Arlington County, Virginia",1502,115,1502,(X),703,129,46.8,6.4,799,88,53.2,6.4,116,49,7.7,3.3,65,43,4.3,2.9,59,38,3.9,2.5,62,37,4.1,2.4,101,85,6.7,5.5,299,108,19.9,7.0,223,114,14.8,7.3,285,75,19.0,5.2,88,46,5.9,3.1,69,43,4.6,2.8,57,36,3.8,2.5,54,32,3.6,2.2,24,27,1.6,1.8,35.8,8.2,(X),(X),1241,118,82.6,2.8,1174,106,78.2,2.8,177,52,11.8,3.4,135,38,9.0,2.6,1241,118,1241,(X),608,118,49.0,5.7,633,55,51.0,5.7,135,38,135,(X),58,29,43.0,17.1,77,31,57.0,17.1,1502,115,1502,(X),1401,136,93.3,5.1,101,77,6.7,5.1,1401,136,93.3,5.1,1143,123,76.1,7.8,100,98,6.7,6.4,21,30,1.4,2.0,0,12,0.0,2.3,0,12,0.0,2.3,0,12,0.0,2.3,0,12,0.0,2.3,137,102,9.1,6.6,0,12,0.0,2.3,19,21,1.3,1.4,28,45,1.9,3.0,0,12,0.0,2.3,12,17,0.8,1.1,0,12,0.0,2.3,78,83,5.2,5.4,0,12,0.0,2.3,0,12,0.0,2.3,0,12,0.0,2.3,0,12,0.0,2.3,0,12,0.0,2.3,0,12,0.0,2.3,101,77,6.7,5.1,0,12,0.0,2.3,0,12,0.0,2.3,80,72,5.3,4.8,0,12,0.0,2.3,1502,115,1502,(X),1244,144,82.8,9.3,100,98,6.7,6.4,21,30,1.4,2.0,217,108,14.4,6.9,11,19,0.7,1.3,10,17,0.7,1.1,1502,115,1502,(X),171,118,11.4,8.0,89,82,5.9,5.5,0,12,0.0,2.3,51,79,3.4,5.3,31,38,2.1,2.5,1331,174,88.6,8.0,1015,150,67.6,9.1,100,98,6.7,6.4,21,30,1.4,2.0,137,102,9.1,6.6,0,12,0.0,2.3,0,12,0.0,2.3,58,46,3.9,3.0,0,12,0.0,2.3,58,46,3.9,3.0,638,30,(X),(X)
1400000US51013102302,51013102302,"Census Tract 1023.02, Arlington County, Virginia",4320,370,4320,(X),2405,368,55.7,5.1,1915,197,44.3,5.1,338,131,7.8,2.9,163,71,3.8,1.6,158,117,3.7,2.7,218,101,5.0,2.3,455,196,10.5,4.4,889,245,20.6,5.1,1011,296,23.4,6.5,493,135,11.4,3.1,191,79,4.4,1.9,160,76,3.7,1.8,159,70,3.7,1.6,53,41,1.2,1.0,32,25,0.7,0.6,34.7,2.5,(X),(X),3565,313,82.5,3.9,3391,314,78.5,4.4,300,110,6.9,2.7,244,82,5.6,2.0,3565,313,3565,(X),1968,353,55.2,6.4,1597,189,44.8,6.4,244,82,244,(X),98,50,40.2,12.4,146,53,59.8,12.4,4320,370,4320,(X),4231,383,97.9,1.8,89,75,2.1,1.8,4231,383,97.9,1.8,2215,378,51.3,9.5,260,141,6.0,3.4,0,12,0.0,0.8,0,12,0.0,0.8,0,12,0.0,0.8,0,12,0.0,0.8,0,12,0.0,0.8,316,170,7.3,3.8,106,118,2.5,2.8,93,77,2.2,1.8,101,96,2.3,2.2,0,12,0.0,0.8,0,12,0.0,0.8,16,19,0.4,0.4,0,12,0.0,0.8,0,12,0.0,0.8,0,12,0.0,0.8,0,12,0.0,0.8,0,12,0.0,0.8,0,12,0.0,0.8,1440,496,33.3,9.9,89,75,2.1,1.8,17,27,0.4,0.6,42,58,1.0,1.4,10,16,0.2,0.4,0,12,0.0,0.8,4320,370,4320,(X),2304,379,53.3,9.7,277,141,6.4,3.4,42,58,1.0,1.4,326,170,7.5,3.9,0,12,0.0,0.8,1460,497,33.8,9.9,4320,370,4320,(X),1688,440,39.1,8.6,168,145,3.9,3.5,134,159,3.1,3.7,0,12,0.0,0.8,1386,452,32.1,9.0,2632,366,60.9,8.6,1831,346,42.4,8.5,244,137,5.6,3.3,0,12,0.0,0.8,316,170,7.3,3.8,0,12,0.0,0.8,172,173,4.0,3.9,69,69,1.6,1.6,0,12,0.0,0.8,69,69,1.6,1.6,1468,53,(X),(X)
1400000US51013102400,51013102400,"Census Tract 1024, Arlington County, Virginia",3744,466,3744,(X),1998,280,53.4,5.3,1746,326,46.6,5.3,194,86,5.2,2.0,196,72,5.2,1.5,84,49,2.2,1.3,130,81,3.5,1.9,281,141,7.5,3.9,859,228,22.9,5.5,721,176,19.3,3.6,495,111,13.2,3.4,192,73,5.1,1.9,138,62,3.7,1.7,196,81,5.2,2.1,42,38,1.1,1.1,216,161,5.8,4.1,36.2,3.0,(X),(X),3145,317,84.0,3.9,3083,322,82.3,4.2,546,196,14.6,4.9,454,183,12.1,4.5,3145,317,3145,(X),1727,260,54.9,5.1,1418,188,45.1,5.1,454,183,454,(X),189,93,41.6,12.1,265,120,58.4,12.1,3744,466,3744,(X),3567,442,95.3,3.4,177,133,4.7,3.4,3567,442,95.3,3.4,2455,241,65.6,9.3,521,210,13.9,5.1,15,17,0.4,0.5,7,12,0.2,0.3,0,12,0.0,0.9,0,12,0.0,0.9,0,12,0.0,0.9,210,93,5.6,2.8,78,64,2.1,1.8,0,12,0.0,0.9,43,75,1.1,2.0,15,25,0.4,0.7,21,24,0.6,0.7,13,19,0.3,0.5,40,51,1.1,1.4,21,34,0.6,0.9,0,12,0.0,0.9,21,34,0.6,0.9,0,12,0.0,0.9,0,12,0.0,0.9,345,394,9.2,9.8,177,133,4.7,3.4,65,77,1.7,2.0,34,37,0.9,1.0,50,71,1.3,1.9,0,12,0.0,0.9,3744,466,3744,(X),2618,271,69.9,9.3,586,231,15.7,5.5,49,41,1.3,1.1,274,90,7.3,2.6,21,34,0.6,0.9,373,399,10.0,9.9,3744,466,3744,(X),947,418,25.3,8.8,159,189,4.2,5.0,50,49,1.3,1.4,5,8,0.1,0.2,733,404,19.6,9.0,2797,256,74.7,8.8,1852,167,49.5,7.8,509,214,13.6,5.2,7,12,0.2,0.3,210,93,5.6,2.8,21,34,0.6,0.9,21,31,0.6,0.8,177,133,4.7,3.4,28,38,0.7,1.0,149,125,4.0,3.2,1685,45,(X),(X)
1400000US51013102500,51013102500,"Census Tract 1025, Arlington County, Virginia",4929,443,4929,(X),2402,324,48.7,3.9,2527,257,51.3,3.9,389,199,7.9,3.6,66,63,1.3,1.2,201,122,4.1,2.5,149,71,3.0,1.4,388,153,7.9,3.1,1436,252,29.1,5.2,752,179,15.3,3.4,655,155,13.3,2.7,355,123,7.2,2.5,283,110,5.7,2.1,178,55,3.6,1.1,56,34,1.1,0.7,21,22,0.4,0.5,33.5,2.1,(X),(X),4167,327,84.5,4.1,4096,320,83.1,4.1,420,109,8.5,2.0,255,60,5.2,1.3,4167,327,4167,(X),2007,241,48.2,4.3,2160,244,51.8,4.3,255,60,255,(X),76,35,29.8,13.3,179,59,70.2,13.3,4929,443,4929,(X),4790,423,97.2,2.1,139,106,2.8,2.1,4790,423,97.2,2.1,3143,455,63.8,5.7,769,181,15.6,3.7,76,63,1.5,1.3,0,12,0.0,0.7,0,12,0.0,0.7,16,25,0.3,0.5,0,12,0.0,0.7,540,149,11.0,3.3,124,108,2.5,2.2,33,39,0.7,0.8,125,111,2.5,2.2,5,14,0.1,0.3,38,53,0.8,1.1,15,24,0.3,0.5,200,129,4.1,2.7,0,12,0.0,0.7,0,12,0.0,0.7,0,12,0.0,0.7,0,12,0.0,0.7,0,12,0.0,0.7,262,182,5.3,3.6,139,106,2.8,2.1,0,12,0.0,0.7,7,12,0.1,0.2,53,46,1.1,0.9,0,12,0.0,0.7,4929,443,4929,(X),3209,464,65.1,5.7,783,175,15.9,3.6,142,113,2.9,2.2,607,150,12.3,3.3,6,10,0.1,0.2,321,197,6.5,3.9,4929,443,4929,(X),626,195,12.7,3.7,141,120,2.9,2.4,0,12,0.0,0.7,0,12,0.0,0.7,485,171,9.8,3.3,4303,418,87.3,3.7,2825,437,57.3,5.6,769,181,15.6,3.7,76,63,1.5,1.3,540,149,11.0,3.3,0,12,0.0,0.7,13,15,0.3,0.3,80,54,1.6,1.1,0,12,0.0,0.7,80,54,1.6,1.1,2275,65,(X),(X)
1400000US51013102600,51013102600,"Census Tract 1026, Arlington County, Virginia",3325,414,3325,(X),1423,240,42.8,5.7,1902,325,57.2,5.7,274,145,8.2,3.7,253,96,7.6,3.1,152,78,4.6,2.3,98,64,2.9,1.9,155,94,4.7,2.6,834,197,25.1,5.2,541,142,16.3,3.1,350,121,10.5,3.3,198,86,6.0,2.8,199,80,6.0,2.3,187,80,5.6,2.3,49,34,1.5,1.0,35,31,1.1,1.0,33.9,1.2,(X),(X),2576,334,77.5,3.6,2521,318,75.8,3.7,349,114,10.5,3.7,271,91,8.2,2.8,2576,334,2576,(X),1074,199,41.7,6.1,1502,261,58.3,6.1,271,91,271,(X),116,51,42.8,12.0,155,62,57.2,12.0,3325,414,3325,(X),3286,416,98.8,1.1,39,35,1.2,1.1,3286,416,98.8,1.1,2203,414,66.3,9.5,369,192,11.1,5.8,0,12,0.0,1.0,0,12,0.0,1.0,0,12,0.0,1.0,0,12,0.0,1.0,0,12,0.0,1.0,550,231,16.5,6.1,127,127,3.8,3.8,55,68,1.7,2.0,40,47,1.2,1.4,0,12,0.0,1.0,10,15,0.3,0.4,0,12,0.0,1.0,318,211,9.6,5.9,0,12,0.0,1.0,0,12,0.0,1.0,0,12,0.0,1.0,0,12,0.0,1.0,0,12,0.0,1.0,164,131,4.9,3.9,39,35,1.2,1.1,0,12,0.0,1.0,0,12,0.0,1.0,20,29,0.6,0.9,0,12,0.0,1.0,3325,414,3325,(X),2224,405,66.9,9.3,380,194,11.4,5.9,0,12,0.0,1.0,588,239,17.7,6.3,0,12,0.0,1.0,172,137,5.2,4.1,3325,414,3325,(X),863,441,26.0,11.1,74,99,2.2,2.9,10,16,0.3,0.5,0,12,0.0,1.0,779,426,23.4,10.9,2462,328,74.0,11.1,1527,255,45.9,9.9,369,192,11.1,5.8,0,12,0.0,1.0,535,229,16.1,6.0,0,12,0.0,1.0,0,12,0.0,1.0,31,34,0.9,1.0,0,12,0.0,1.0,31,34,0.9,1.0,1222,47,(X),(X)
1400000US51013102701,51013102701,"Census Tract 1027.01, Arlington County, Virginia",3735,508,3735,(X),1977,272,52.9,5.5,1758,368,47.1,5.5,330,151,8.8,3.4,319,158,8.5,3.8,167,83,4.5,2.3,311,135,8.3,3.3,146,81,3.9,2.1,916,285,24.5,6.9,606,163,16.2,4.3,575,168,15.4,3.7,147,95,3.9,2.5,63,58,1.7,1.6,51,57,1.4,1.6,104,63,2.8,1.8,0,12,0.0,0.9,32.6,2.5,(X),(X),2767,361,74.1,4.8,2608,330,69.8,4.8,209,92,5.6,2.7,155,67,4.1,2.0,2767,361,2767,(X),1472,234,53.2,5.2,1295,224,46.8,5.2,155,67,155,(X),37,43,23.9,25.9,118,63,76.1,25.9,3735,508,3735,(X),3536,531,94.7,5.5,199,205,5.3,5.5,3536,531,94.7,5.5,655,276,17.5,7.7,967,309,25.9,7.9,21,33,0.6,0.9,0,12,0.0,0.9,0,12,0.0,0.9,0,12,0.0,0.9,0,12,0.0,0.9,776,399,20.8,9.4,0,12,0.0,0.9,10,27,0.3,0.7,211,320,5.6,8.1,0,12,0.0,0.9,0,12,0.0,0.9,51,65,1.4,1.8,504,293,13.5,7.7,0,12,0.0,0.9,0,12,0.0,0.9,0,12,0.0,0.9,0,12,0.0,0.9,0,12,0.0,0.9,1117,311,29.9,7.3,199,205,5.3,5.5,30,35,0.8,0.9,0,12,0.0,0.9,22,36,0.6,0.9,0,12,0.0,0.9,3735,508,3735,(X),854,370,22.9,10.2,997,317,26.7,8.2,21,33,0.6,0.9,798,399,21.4,9.3,0,12,0.0,0.9,1264,331,33.8,7.8,3735,508,3735,(X),1494,348,40.0,7.4,319,240,8.5,6.1,20,31,0.5,0.8,27,44,0.7,1.2,1128,313,30.2,7.6,2241,402,60.0,7.4,442,214,11.8,6.3,948,307,25.4,7.9,0,12,0.0,0.9,776,399,20.8,9.4,0,12,0.0,0.9,37,59,1.0,1.6,38,44,1.0,1.2,0,12,0.0,0.9,38,44,1.0,1.2,1606,78,(X),(X)
1400000US51013102702,51013102702,"Census Tract 1027.02, Arlington County, Virginia",1894,214,1894,(X),1031,153,54.4,5.5,863,145,45.6,5.5,171,76,9.0,3.6,119,53,6.3,2.9,54,53,2.9,2.7,37,36,2.0,1.9,76,70,4.0,3.7,630,171,33.3,7.7,578,167,30.5,9.0,98,57,5.2,3.0,107,55,5.6,2.9,24,27,1.3,1.4,0,12,0.0,1.8,0,12,0.0,1.8,0,12,0.0,1.8,32.5,1.9,(X),(X),1513,182,79.9,5.8,1496,184,79.0,5.8,0,12,0.0,1.8,0,12,0.0,1.8,1513,182,1513,(X),803,135,53.1,6.1,710,124,46.9,6.1,0,12,0,(X),0,12,-,**,0,12,-,**,1894,214,1894,(X),1798,217,94.9,5.6,96,107,5.1,5.6,1798,217,94.9,5.6,1257,271,66.4,13.4,228,200,12.0,10.2,0,12,0.0,1.8,0,12,0.0,1.8,0,12,0.0,1.8,0,12,0.0,1.8,0,12,0.0,1.8,313,205,16.5,10.9,63,73,3.3,3.9,115,131,6.1,7.1,0,12,0.0,1.8,0,12,0.0,1.8,108,114,5.7,5.8,0,12,0.0,1.8,27,41,1.4,2.1,0,12,0.0,1.8,0,12,0.0,1.8,0,12,0.0,1.8,0,12,0.0,1.8,0,12,0.0,1.8,0,12,0.0,1.8,96,107,5.1,5.6,75,103,4.0,5.4,0,12,0.0,1.8,14,24,0.7,1.3,0,12,0.0,1.8,1894,214,1894,(X),1346,267,71.1,12.5,310,244,16.4,12.3,0,12,0.0,1.8,327,204,17.3,10.8,0,12,0.0,1.8,7,13,0.4,0.7,1894,214,1894,(X),546,241,28.8,11.8,13,21,0.7,1.1,18,27,1.0,1.4,164,191,8.7,10.1,351,222,18.5,11.2,1348,255,71.2,11.8,799,180,42.2,9.5,211,197,11.1,10.0,0,12,0.0,1.8,313,205,16.5,10.9,0,12,0.0,1.8,0,12,0.0,1.8,25,29,1.3,1.6,0,12,0.0,1.8,25,29,1.3,1.6,880,66,(X),(X)
1400000US51013102801,51013102801,"Census Tract 1028.01, Arlington County, Virginia",6163,614,6163,(X),3548,513,57.6,5.5,2615,407,42.4,5.5,237,142,3.8,2.2,191,120,3.1,1.9,274,146,4.4,2.4,147,92,2.4,1.5,490,196,8.0,3.1,1699,440,27.6,5.7,969,235,15.7,3.8,1230,258,20.0,4.0,205,106,3.3,1.7,275,114,4.5,1.9,306,101,5.0,1.6,91,49,1.5,0.8,49,39,0.8,0.6,35.3,2.1,(X),(X),5394,572,87.5,2.4,5199,557,84.4,3.1,537,110,8.7,1.8,446,82,7.2,1.3,5394,572,5394,(X),3097,511,57.4,6.1,2297,367,42.6,6.1,446,82,446,(X),222,95,49.8,18.2,224,84,50.2,18.2,6163,614,6163,(X),5860,607,95.1,2.3,303,141,4.9,2.3,5860,607,95.1,2.3,3197,384,51.9,5.4,1156,394,18.8,5.6,19,27,0.3,0.4,0,17,0.0,0.6,0,17,0.0,0.6,0,17,0.0,0.6,0,17,0.0,0.6,694,240,11.3,3.9,230,213,3.7,3.4,29,32,0.5,0.5,268,197,4.3,3.2,13,21,0.2,0.3,142,103,2.3,1.7,12,20,0.2,0.3,0,17,0.0,0.6,0,17,0.0,0.6,0,17,0.0,0.6,0,17,0.0,0.6,0,17,0.0,0.6,0,17,0.0,0.6,794,393,12.9,6.1,303,141,4.9,2.3,105,103,1.7,1.7,59,55,1.0,0.9,43,76,0.7,1.3,0,17,0.0,0.6,6163,614,6163,(X),3462,425,56.2,6.0,1279,419,20.8,5.8,98,62,1.6,1.0,737,246,12.0,4.1,0,17,0.0,0.6,890,415,14.4,6.4,6163,614,6163,(X),2113,472,34.3,6.7,183,127,3.0,2.0,39,45,0.6,0.7,0,17,0.0,0.6,1891,459,30.7,6.7,4050,570,65.7,6.7,1974,285,32.0,4.2,1156,394,18.8,5.6,19,27,0.3,0.4,694,240,11.3,3.9,0,17,0.0,0.6,0,17,0.0,0.6,207,142,3.4,2.3,0,17,0.0,0.6,207,142,3.4,2.3,3368,102,(X),(X)
1400000US51013102802,51013102802,"Census Tract 1028.02, Arlington County, Virginia",1097,118,1097,(X),568,78,51.8,6.2,529,100,48.2,6.2,85,51,7.7,4.1,51,36,4.6,3.1,4,12,0.4,1.0,0,12,0.0,3.1,35,29,3.2,2.6,216,93,19.7,7.5,254,74,23.2,6.7,146,63,13.3,6.0,97,52,8.8,4.9,94,56,8.6,5.0,19,15,1.7,1.5,59,21,5.4,2.0,37,28,3.4,2.4,42.1,4.8,(X),(X),957,76,87.2,5.0,957,76,87.2,5.0,164,30,14.9,2.8,115,26,10.5,2.4,957,76,957,(X),513,62,53.6,5.7,444,70,46.4,5.7,115,26,115,(X),58,27,50.4,18.6,57,21,49.6,18.6,1097,118,1097,(X),1089,117,99.3,1.2,8,14,0.7,1.2,1089,117,99.3,1.2,960,120,87.5,6.2,65,51,5.9,4.6,0,12,0.0,3.1,0,12,0.0,3.1,0,12,0.0,3.1,0,12,0.0,3.1,0,12,0.0,3.1,39,44,3.6,3.9,0,12,0.0,3.1,0,12,0.0,3.1,0,12,0.0,3.1,0,12,0.0,3.1,7,12,0.6,1.1,32,46,2.9,4.1,0,12,0.0,3.1,0,12,0.0,3.1,0,12,0.0,3.1,0,12,0.0,3.1,0,12,0.0,3.1,0,12,0.0,3.1,25,33,2.3,3.1,8,14,0.7,1.2,0,12,0.0,3.1,0,12,0.0,3.1,8,14,0.7,1.2,0,12,0.0,3.1,1097,118,1097,(X),968,121,88.2,6.2,65,51,5.9,4.6,0,12,0.0,3.1,47,46,4.3,4.1,0,12,0.0,3.1,25,33,2.3,3.1,1097,118,1097,(X),61,75,5.6,6.8,0,12,0.0,3.1,0,12,0.0,3.1,49,73,4.5,6.7,12,16,1.1,1.5,1036,133,94.4,6.8,899,130,82.0,8.4,65,51,5.9,4.6,0,12,0.0,3.1,39,44,3.6,3.9,0,12,0.0,3.1,25,33,2.3,3.1,8,14,0.7,1.2,0,12,0.0,3.1,8,14,0.7,1.2,522,17,(X),(X)
1400000US51013102901,51013102901,"Census Tract 1029.01, Arlington County, Virginia",2738,235,2738,(X),1116,159,40.8,4.6,1622,187,59.2,4.6,171,71,6.2,2.4,53,45,1.9,1.6,28,33,1.0,1.2,18,29,0.7,1.1,65,90,2.4,3.2,1063,209,38.8,7.2,541,131,19.8,4.6,304,123,11.1,4.5,145,77,5.3,2.7,170,87,6.2,3.1,140,45,5.1,1.6,25,38,0.9,1.4,15,24,0.5,0.9,34.7,1.9,(X),(X),2468,191,90.1,3.0,2468,191,90.1,3.0,317,90,11.6,3.2,180,36,6.6,1.4,2468,191,2468,(X),979,132,39.7,4.4,1489,158,60.3,4.4,180,36,180,(X),69,49,38.3,27.8,111,59,61.7,27.8,2738,235,2738,(X),2709,237,98.9,1.2,29,32,1.1,1.2,2709,237,98.9,1.2,2382,238,87.0,6.8,49,39,1.8,1.4,0,12,0.0,1.3,0,12,0.0,1.3,0,12,0.0,1.3,0,12,0.0,1.3,0,12,0.0,1.3,278,201,10.2,7.1,26,31,0.9,1.2,18,34,0.7,1.3,201,190,7.3,6.7,0,12,0.0,1.3,33,51,1.2,1.8,0,12,0.0,1.3,0,12,0.0,1.3,0,12,0.0,1.3,0,12,0.0,1.3,0,12,0.0,1.3,0,12,0.0,1.3,0,12,0.0,1.3,0,12,0.0,1.3,29,32,1.1,1.2,7,20,0.3,0.7,0,12,0.0,1.3,8,11,0.3,0.4,0,12,0.0,1.3,2738,235,2738,(X),2411,243,88.1,7.0,70,49,2.6,1.8,14,23,0.5,0.8,286,198,10.4,7.0,0,12,0.0,1.3,0,12,0.0,1.3,2738,235,2738,(X),112,86,4.1,3.2,26,43,0.9,1.6,0,12,0.0,1.3,29,41,1.1,1.5,57,51,2.1,1.9,2626,252,95.9,3.2,2270,251,82.9,7.2,49,39,1.8,1.4,0,12,0.0,1.3,278,201,10.2,7.1,0,12,0.0,1.3,0,12,0.0,1.3,29,32,1.1,1.2,0,12,0.0,1.3,29,32,1.1,1.2,1784,39,(X),(X)
